0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.819646746879646,0.8267481431456697,0.8420106817197268,0.8408933725994543,0.8279775701689955,0.8428850927109157,0.8510628390541056,0.7654614418471728,0.7932001663712362,0.832597709554184,0.874551516225589,0.8364992915853977,0.8565834923985672,0.7948890266048096,0.9063763472642226,0.8127218780420636,0.8444110625705428,0.8800710761298405,0.6840218328578194,0.8181352981709602,0.8393007367502214,0.845887805796355,0.809441595402776,0.8070649089640032,0.8442309468056226,0.8295066963495026,0.8398669173845406,0.8305086795874265,0.8369382148337471,0.8536649391607174,0.8770610350665915,0.8763429479541152,0.8472397071798552,0.8409767959496307,0.7411566405716783,0.7621361237405981,0.8024127205217955,0.9047132812705576,0.8303917016778589,0.902006053237699,0.8336136760961713,0.911989886698797,0.8781508836468996,0.8458391493234219,0.8110788142149117,0.8406829711175223,0.6905312512967408,0.8390141112564076,0.8782700119596214,0.8866792949634144,0.886368409542358,0.89527887995433,0.8357932979860044,0.8095781412745157,0.7188161994676476,0.8841467139197656,0.8403495565899725,0.8454305498640438,0.834008815372797,0.6330065958597608,0.8176401772468412,0.8315121295455711,0.8095785617683049,0.9159333185524348,0.8064025402317907,0.8171923742459928,0.8450916689869812,0.8401975088372784,0.8816588020947237,0.8484043519220436,0.6754446831095369,0.8092332735488668,0.8995323439720171,0.8947910187329339,0.8204358549410301,0.7906668680113204,0.8844067400542154,0.8305190565596751,0.8763668891776815,0.8747996160446146
0.6624301490307957,0.7117955549601136,0.7018816101151266,0.7012458465619867,0.710765581792171,0.6964458735468193,0.7177587919063354,0.6990854505007508,0.7548286279302532,0.6995778983385499,0.7023798159988148,0.7106005608072454,0.6926698200029311,0.6961495854013299,0.7114893701780302,0.7016210989916223,0.6988805813184052,0.7059832380295009,0.7076872569909979,0.6980759799092534,0.7105939241777655,0.7070788649941075,0.7096695036566129,0.7027273295541707,0.7410443089245773,0.7258408599140725,0.7179365326276963,0.6928723533069228,0.7189096862981991,0.7321460579403326,0.7020741822898002,0.7009042163604422,0.710260758989858,0.701145789497431,0.7086277662175301,0.7077686697425545,0.6895281975423245,0.6981768571351452,0.7158702685992236,0.7054679280937778,0.7241380069091777,0.6887111156519331,0.7198429700571242,0.7266456257719094,0.7348037329375352,0.7166958555853736,0.7151337846986889,0.7271576430778425,0.7047962586272016,0.676637371162669,0.7448531387777529,0.7082789142868805,0.7181060628716592,0.7089353650216845,0.7044169091904502,0.6812939953585584,0.7216614599060646,0.688029161074742,0.7138212137235341,0.7111733722265952,0.6760039696521485,0.6995659591142263,0.7008043224940443,0.7033665734337863,0.72038553020412,0.7154960883128011,0.7160850052212543,0.7089070838328719,0.7021274244610369,0.7193982530513581,0.7405146726576923,0.7078382820067088,0.7092133298351052,0.7291089182073971,0.7072685286374694,0.7312460241332184,0.7145347721748307,0.7034007933927552,0.6938433792008287,0.6777773580805566
0.8641732856821642,0.8708852104797047,0.8851208494090151,0.8840749955477034,0.8720149471435975,0.8860200563850695,0.8935270663686589,0.8120389075365634,0.8385901870146034,0.8760770837305599,0.9148656755111811,0.8798338685355753,0.8985333145047726,0.8405061328649576,0.9427732325118535,0.857569723645579,0.8874565766864584,0.9196949421668428,0.730825924425013,0.8627817120481289,0.8827108768859679,0.8888021354869127,0.8544982473790564,0.852266841932964,0.8872410307916726,0.8734666114223124,0.8830883290322395,0.8743244845214142,0.8803907276092742,0.8956925498037948,0.9169879478052179,0.9163804945070818,0.8900128069998661,0.8840906313875474,0.7878780597119386,0.8086144396139482,0.8476476072500023,0.9407734314370882,0.8742159966677574,0.9390229157919839,0.8773633917747959,0.9475087130276957,0.9181664188260046,0.888575508762911,0.8560826351252371,0.8839329279656714,0.7375902207489033,0.8823716869210074,0.9182490839215933,0.9256541239726309,0.9252230425070032,0.9330770793670916,0.879342605659364,0.8545819877125316,0.7656058521752387,0.9234443134523683,0.883548576966118,0.8880334089207081,0.8774946464712784,0.6793541380987956,0.8621133505649461,0.8753657350833564,0.8544920966053394,0.9505473374676505,0.8516049376449193,0.861893040888453,0.8879174583695335,0.8835720561499755,0.9212449565825418,0.8910092092290052,0.7224186362161004,0.8543872810279786,0.93684352064285,0.9328271775269614,0.8649315072088104,0.8362974323964903,0.9236976010861,0.8741808946726284,0.9163558348466424,0.9150600749068397
0.8514200025199024,0.8929376653096586,0.8843555100673663,0.8842978205907026,0.8919298707944804,0.8806177607595743,0.897503659192441,0.8826355639278323,0.9242691790066832,0.882594574458224,0.8854817227579308,0.8916403914532565,0.8769786957010263,0.880133843953796,0.8927668072047796,0.8846565352833748,0.8827476520095556,0.8880406630259343,0.8892835172429818,0.8818028031825721,0.8916957161698638,0.8892738860779619,0.8913416334874753,0.8856851180057561,0.9148156422677926,0.9034537016189468,0.8979304297641966,0.8775142965903804,0.8981438298716945,0.9082632898675682,0.8850284024373705,0.8838824460282586,0.891303919221911,0.8838881231829165,0.8900004099479675,0.8891984432590804,0.8746814926940483,0.8813788038215846,0.8954998262549584,0.887607293023612,0.9023143130468405,0.8740916513596688,0.8992010565335087,0.9040799321267805,0.9103140363611579,0.896383909849332,0.8954510130022593,0.9045861048389352,0.8870773291116174,0.8637881345353668,0.9169152394072264,0.8897418590294224,0.8974736411513793,0.8905663313205094,0.8875029210076446,0.8677156006726436,0.9001898265545276,0.8734528794743261,0.8940064821726154,0.8923339210939383,0.8626388574912475,0.8829887246563903,0.8836094863656034,0.8855975765345292,0.8996736563844826,0.8955621865245975,0.8960234188660618,0.8905657651206361,0.8851128040686196,0.8984312580999746,0.9141838358887895,0.8897594538684169,0.8906778563774947,0.9060011077717097,0.8893476489322114,0.9076007428870764,0.8948017038762592,0.8860950348455181,0.8780784796512484,0.8644155802281555
0.7464885606055351,0.7537934648646837,0.7698022867803469,0.7686395253082939,0.7551254248552433,0.7705499925396244,0.7793003856330061,0.6918199901131936,0.7201663805917909,0.7604295031292468,0.8046857788539714,0.7643046117878712,0.7853222953999595,0.7213478196776619,0.8404888470909955,0.7394449454092066,0.7721185679570104,0.8109714785003526,0.6132611835638548,0.7448575317142141,0.7667468027207147,0.7737195341281992,0.7360012028650249,0.7335162333031477,0.7720200058393845,0.7566830712419514,0.7676100225767699,0.7578764346976481,0.764497065604824,0.7825030204429848,0.8076887542830304,0.806836538159345,0.7752317790966934,0.7688438300743177,0.6684110618571556,0.6888427631401814,0.7291013713939367,0.8397193211258399,0.7577582150477196,0.835466104668729,0.7608678862120353,0.8470906197618084,0.8084971299220594,0.7740121273227325,0.7376255589009348,0.7683187973219635,0.6191163406939002,0.7665818433612381,0.8086772967380333,0.8181201028653605,0.8180852628183353,0.8280267068981138,0.7632528187367644,0.7362227355424069,0.6468626420940281,0.8152367986221709,0.7681067899988804,0.773884219982393,0.7617272380367013,0.5643866481988803,0.7447243021169629,0.7587318067148605,0.7363981034504523,0.8523090909746323,0.7328930339531883,0.7438832812646653,0.7731620862493219,0.7676351346239993,0.8124624296344558,0.7766149928035542,0.6046489733170735,0.7356286756611005,0.8327190376232374,0.8271311895794858,0.7472769347882411,0.7173527765786715,0.8154817617612775,0.7581717156868499,0.8069524901469934,0.8050298908197971
0.7190580428546414,0.7277994801030812,0.747201006977477,0.7457358945906423,0.7293712381268427,0.7483108585781757,0.7589511747010055,0.6560244580266674,0.6874783083454259,0.7350248854151198,0.7912488013443273,0.7400222039385356,0.7664002322105794,0.6895078635974536,0.8410197231782264,0.710641781752062,0.7502766850909535,0.7991974820168193,0.5701063346851764,0.7172162515305113,0.7437151330454717,0.75219513578217,0.7066814177142073,0.7038717468873177,0.7500284212933385,0.7312817645348915,0.7443241805801657,0.7324965865488268,0.7406920496176252,0.7622948103376535,0.7947897177574165,0.7938223454658045,0.7540114914432821,0.745828135565623,0.6294858159702273,0.652355077841174,0.6983313561868635,0.8370205374984797,0.7324165797810207,0.8336036142714491,0.7364628104757867,0.8510919992257407,0.7965765264531208,0.7520746209287273,0.7086554283995885,0.7455008828206245,0.576621868826319,0.7433339547273218,0.7967579209027268,0.8092030243410812,0.8085765076678734,0.822431396193456,0.73921289628658,0.7068449940900886,0.6057462999621945,0.8053810086461617,0.7450201935390647,0.7514397039769498,0.7369086403826091,0.5197923955869669,0.7166232773965566,0.7338070884494617,0.7068863775438297,0.8579362447176193,0.7030528733881288,0.7160816203797,0.7511278613184189,0.7448760879398949,0.8017008119496586,0.7554729300551508,0.5614446729961223,0.7064799685152163,0.8294045246063328,0.8219128946540096,0.7200331137892902,0.6845735035331856,0.8057666172461891,0.732444492581139,0.7938207709944611,0.791707397290928
0.7431585475661674,0.8006388922437048,0.7879858055637079,0.78803958277431,0.7991259721183076,0.7828304395764945,0.8074157632151613,0.7856742496196621,0.8501385136533218,0.7854789267658845,0.7897807510515624,0.7986467049158432,0.7776060091667046,0.7820916460410198,0.800422402817003,0.7885461589758915,0.7858865288619852,0.7934066011607767,0.7952027995991595,0.7844605853497164,0.7987250901076254,0.7952858988296507,0.7983142162077754,0.7900622578946062,0.8344442870515235,0.8164301786062046,0.8081732088097161,0.7784253143637212,0.8083640535669698,0.8239631527126131,0.7890992253113156,0.7874073926285627,0.7981366298447762,0.7873611964834204,0.7962418946805199,0.7950282462233488,0.7744623991662472,0.7837703628668408,0.8043061789491213,0.7927737924446634,0.8147315361670475,0.7736415335026794,0.8100421238178074,0.8174164405329537,0.8272069425596864,0.8056864744631056,0.8043536483393113,0.8182477327224534,0.7920049933542519,0.7595633956954263,0.8376633975888934,0.795870455252625,0.8073059980481063,0.7971200209323664,0.7927921274150801,0.7648503331802818,0.8114153260127026,0.7727639313181036,0.8021202346324787,0.7997274139029835,0.7578877293059431,0.7861669120723773,0.7869641659745578,0.7898055803005254,0.8107560644513656,0.8044601817517705,0.8051830848763701,0.7971328467344448,0.7892256664900102,0.808738869006092,0.8333570608074166,0.7959667889891647,0.7972824116273501,0.8204328114409498,0.7953841766771819,0.8229289515161726,0.8033098422211488,0.7906347600282267,0.7791762996568506,0.7603453502528471
0.6821213851860045,0.7440792846325656,0.7301682037069235,0.7302492810297496,0.7424079306993079,0.7245799606409393,0.7515776612838171,0.7276711705501778,0.8001028530632182,0.7274354558600565,0.7321558691633141,0.7418708899328709,0.7189012470795552,0.7237696276280546,0.7438469117743651,0.7307998001227914,0.7279094073588448,0.7361147341708926,0.7380851414038205,0.7263439170906255,0.7419555982329614,0.7381899925135631,0.7415207212188273,0.732462268609667,0.7820147135117004,0.7616285048705783,0.7524391365139471,0.7197973885094827,0.7526316424135755,0.7701098477265126,0.7314077812575793,0.729553337675124,0.7413068291220437,0.7294943176568985,0.7392256045192469,0.7378847897659055,0.71551273493381,0.7255818257212263,0.7481138665024217,0.7354203868525611,0.7597354124554908,0.7146252437931842,0.7545106191663091,0.7627380532547383,0.7737786804988488,0.7496523768949261,0.7481841252160878,0.7636789875671086,0.7345779920474742,0.699525782703489,0.7856650445606214,0.7388182314489788,0.751446536905683,0.740197024713732,0.73546561766678,0.7051714654963004,0.7560199693539542,0.7136818119280947,0.7457014468344654,0.7430711987154901,0.6977193875539636,0.7282060338689069,0.7290617602618931,0.7321626795587957,0.7553047787407553,0.7482922877576516,0.7491001052054626,0.7402139241233107,0.7315463939507639,0.7530371987076097,0.7807639720158915,0.7389338212326904,0.7403770434727541,0.7661331521380363,0.7382969861452761,0.7689439889216685,0.7470152782311877,0.7330865837040148,0.7206055815670502,0.700351562738994
0.6211786544078483,0.6303063927308921,0.6510328008876572,0.6494422544641351,0.6320136926392075,0.6521470900844708,0.6636901290238798,0.5574462922465411,0.5889419593311405,0.6380715504518361,0.6998243441166422,0.6433592011068257,0.6719781903349179,0.5908753561860991,0.7599095863414662,0.6124666272843093,0.6542441566256078,0.7090513969877437,0.47568795940037023,0.6192380744431968,0.6472099535040388,0.6563344825960594,0.6083376422127283,0.6054561596385748,0.6540003238146156,0.6340199910121052,0.6478776097625931,0.6353268597841109,0.644057316955551,0.6674365995314208,0.7039492517268758,0.7028558631570568,0.6583694259961186,0.6495757483410618,0.5317808614671258,0.553952387864481,0.5998803105757132,0.7546884436769319,0.635293831200885,0.7505425284056116,0.6394868912880487,0.7730647943459504,0.7059841574199591,0.6562925616473398,0.6103627770969628,0.6491784737131125,0.48159324923534264,0.6468417881475008,0.7062213862007598,0.7208079961223176,0.7201022878631601,0.7367215251001903,0.6424455133368336,0.6085344044236229,0.5090910170187719,0.7162634967391215,0.6486759213823122,0.6556475239349986,0.6400841618483671,0.42944629175003723,0.6187594825987093,0.6366836410609523,0.6086688361372375,0.7821759703067102,0.604610208228422,0.6180671802869191,0.6552635169440382,0.6484434441837474,0.7119621761286085,0.659966721055909,0.4675190385303947,0.6081139142727454,0.7452856995090709,0.7360970381970798,0.6221909314886229,0.5859522711851121,0.716696702796608,0.6353305552029689,0.7028673068675294,0.7004504790875242
0.6968873949830106,0.7046487173558961,0.7219177806387341,0.7206468798424589,0.7061028890440966,0.7226915212144802,0.7322099107860869,0.6400187941627918,0.6692946333471775,0.7117839090693304,0.7604086831283046,0.7159553453445464,0.7388803805602897,0.6704839305413557,0.8022278162446789,0.6894418754332261,0.7243824894435549,0.7675397773043895,0.561459324615119,0.6951487680609012,0.7185814352091204,0.7261284370677843,0.6857900233537992,0.68318636435654,0.7242809920635359,0.7077655368005832,0.7194906422309377,0.7090428907558686,0.7161834482953849,0.7357204296772346,0.7638021964146657,0.7628662466902708,0.7278110706832166,0.7208780160317161,0.6163456411909072,0.6370357099269572,0.6785928063945326,0.8008955226194743,0.7089524572303361,0.7961831772587561,0.7122484755839906,0.8103703600222395,0.7647677813637284,0.7264663765045465,0.6874992300464866,0.7203043035521256,0.5671330002015409,0.7184147168431616,0.7649849846989797,0.7757825480702103,0.7757096231327509,0.7872881312480472,0.7148242373855396,0.6860346852043052,0.5947262286360594,0.7724521563441391,0.7200675823777405,0.726316194258056,0.713207397139056,0.5136926174886958,0.6950676391872838,0.7099591181440699,0.6862671639503178,0.8167254491793142,0.6825235692321127,0.6941230278098656,0.7255462794841396,0.7195394203863869,0.7692844466308679,0.7293065530324605,0.5529082904379445,0.6854011561984582,0.7928647090267027,0.7863160169695936,0.6977234195921072,0.6663519250633092,0.7727259819375198,0.7093694356126284,0.7629903129507326,0.7608613611277575
