0,1,2,3,4,5,6,7
0.9996046455778307,0.9995409328854994,0.9995998601220686,0.9996436425404631,0.9995885953010671,0.9995895052069428,0.9996165805542706,0.9995957963517335
0.9995815188828163,0.9995142503748337,0.9995776690974145,0.9996230741182304,0.9995656450457749,0.9995656051133153,0.9995942636984129,0.999572511528962
0.9995754214163225,0.999507225056245,0.9995718264202968,0.9996176486220384,0.9995595907803415,0.9995593054739861,0.9995883793299418,0.9995663730944296
0.9996006521829794,0.999583131626914,0.999603653360922,0.9996461602428179,0.9996611907194405,0.9995245406440751,0.9996385876377998,0.9996251963339942
0.9996043704136188,0.9995870471235676,0.9996073550416091,0.9996495660391896,0.9996642718211987,0.9995289011530614,0.9996420699061968,0.9996287700525452
0.9996391234141977,0.9996236789408244,0.9996421006584723,0.9996813720253086,0.999692988173675,0.9995698375589391,0.9996745590465386,0.9996621791027095
0.9996464495605979,0.9996314106826477,0.9996494603830836,0.999688070494844,0.9996990229712359,0.9995785085744163,0.9996813939271219,0.9996692239439199
0.9997584338433331,0.9997502557935092,0.9997635651067336,0.9997900977233829,0.9997905197221911,0.9997127587148824,0.9997851632578645,0.9997770106459666
0.997940070800601,0.9978342675697232,0.998008117097798,0.9981236441639196,0.9982406807782122,0.9976707333802372,0.9980733366780926,0.998028814401593
0.998030192664661,0.9979300723810629,0.9980914610278973,0.9982073276929393,0.998318767222081,0.9977648426990381,0.9981597568880479,0.998116934836636
0.9980926844309133,0.9979964246631349,0.9981494337093052,0.9982653756443683,0.998372952144669,0.9978303925796481,0.9982196734478589,0.9981779576853241
0.998998851198023,0.9989528419400933,0.9990087863297671,0.9991051622291995,0.9991525474086299,0.9988179481276056,0.9990848563704413,0.9990553406332557
0.99451510879687,0.9942857285595171,0.9945956112864806,0.9951013112360305,0.9954059531080726,0.9934786820812781,0.9949950313603573,0.9948325309070883
0.994570395502888,0.9943434195807224,0.994648865472605,0.9951521473057502,0.9954525923305457,0.9935414113340052,0.9950472541578915,0.9948855025081143
0.9946222737477665,0.9943975522914076,0.9946988670527112,0.9951998368675413,0.9954963237489243,0.9936003450870009,0.9950962396644715,0.9949352005844392
0.9947738930736162,0.9939233201889695,0.9948227571145298,0.9953318325738391,0.9946741165003932,0.9945736099452809,0.994958306278503,0.9946941122414059
0.9948419325431842,0.9940008576268017,0.9948871135891066,0.9953924387875268,0.9947413225145554,0.9946436748914171,0.9950238022213433,0.9947623504939581
0.9949643083774113,0.9941404542094765,0.9950029123877054,0.9955013787060348,0.9948621337081865,0.994769744855085,0.9951415835679484,0.9948850907691436
0.9951210394400319,0.9943195022524353,0.9951513138106568,0.9956407766883356,0.9950167376059681,0.9949313009820091,0.9952923919589449,0.9950423006629088
0.9967546296071513,0.9962048360647467,0.9967073208218259,0.9970860684190995,0.9966216794129633,0.9966204983694544,0.9968617567430997,0.9966817965266833
0.999859158825427,0.999846240315438,0.9998435777793475,0.9998708289243151,0.9998408292633513,0.9998539896875344,0.9998640702783008,0.9998531615148111
0.9998569087994084,0.999843581418689,0.9998412118088937,0.9998687635251321,0.9998383334122238,0.9998516244243557,0.9998618720335796,0.9998507991912194
0.99986103425106,0.9998484542303859,0.9998455523069796,0.9998725507209199,0.9998429118511819,0.9998559612519792,0.9998659022808847,0.9998551313462051
0.9998646727658156,0.9998527431957772,0.9998493897324469,0.9998758917528444,0.9998469582575881,0.9998597864661382,0.999869455816511,0.9998589551075535
0.9998600350364671,0.9998472749368155,0.999844500008521,0.9998716333311842,0.9998418020039176,0.9998549108061705,0.9998649262324505,0.9998540817417252
0.9998646323850674,0.9998526956428991,0.9998493470946646,0.9998758546699976,0.9998469133061635,0.99985974401231,0.9998694163844662,0.9998589126557665
0.9999049923159877,0.9998995575356214,0.999892673411213,0.9999128897121873,0.9998923914041592,0.9999021609633936,0.9999087352828425,0.9999015033321869
0.9997980268345767,0.9997691229384736,0.999787185821784,0.9998149672433919,0.9997806342712495,0.9997900667090291,0.9998033867229994,0.9997908003425688
0.9997999087356448,0.9997713508516388,0.9997890598473006,0.9998166647594021,0.9997825610267034,0.9997920199618517,0.999805220303687,0.999792719890511
0.9998025330744496,0.999774458373513,0.999791674835914,0.9998190330123385,0.9997852505724203,0.9997947441006256,0.9998077778352714,0.9997953975969552
0.9998051736149877,0.999777585846341,0.999794307905147,0.999821417127824,0.999787959905654,0.9997974854232697,0.9998103518351119,0.9997980928780767
0.9998093224198417,0.999782501226344,0.9997984489434601,0.999825165599507,0.9997922234081575,0.9998017933585102,0.9998143974689827,0.999802329866556
0.999814346574433,0.999788456063136,0.9998034702961525,0.9998297092335728,0.999797397610753,0.9998070115841449,0.9998192989354736,0.9998074644991097
0.9998695803359664,0.9998540180550646,0.9998592084572555,0.9998799950401155,0.9998552234313024,0.9998645160772869,0.9998733291270588,0.9998642370238092
0.9995638698652967,0.9995170120179456,0.9995204245330236,0.9995992876848849,0.9995078581953655,0.999545900321733,0.9995780919914549,0.9995452226676795
0.9995701072568548,0.9995244533701357,0.9995269487360366,0.999605011212039,0.9995147502201965,0.9995524942101585,0.9995841884179233,0.9995517505588511
0.9995423499346312,0.9995571675936616,0.9995884334856131,0.9996193442904748,0.9995670000448968,0.9994793379542425,0.9996049697807328,0.9995995089342768
0.9995429845236423,0.9995578328274453,0.9995890483574468,0.999619881338812,0.9995675407987799,0.999480121921038,0.999605522179699,0.9996000871682034
0.9995433879928158,0.9995582557389442,0.9995894392266691,0.9996202227590181,0.9995678846590142,0.9994806203554006,0.9996058733701385,0.9996004547671206
