0,1,2,3,4,5,6,7
0.00013996496353277922,0.0001527250631845752,0.00015549999147909254,0.00012836666881562434,0.00015819799608249077,0.0001450891938294234,0.00013507376754951634,0.00014591825827470518
0.0001353676149324361,0.00014730435710102937,0.00015065290533556005,0.00012414533000224627,0.00015308669383628268,0.00014025598769002565,0.00013058361553372827,0.00014108734423369626
9.500768401225354e-05,0.00010044246437858451,0.00010732658878699311,8.711028781284078e-05,0.00010760859584099229,9.783903660635785e-05,9.126471715762586e-05,9.84966678130295e-05
0.00020197316542331322,0.00023087706152644477,0.00021281417821596756,0.00018503275660816695,0.0002193657287506393,0.00020993329097104908,0.00019661327700055712,0.0002091996574310348
0.00020009126435520256,0.00022864914836116814,0.0002109401526996659,0.00018333524059770584,0.0002174389732964795,0.00020798003814798363,0.00019477969631342618,0.00020728010948875713
0.00019746692555024662,0.00022554162648691554,0.00020832516408600426,0.00018096698766095003,0.0002147494275797422,0.00020525589937441777,0.00019222216472834913,0.0002046024030445965
0.00019482638501243404,0.00022241415365911531,0.00020569209485311548,0.00017858287217594973,0.00021204009434629245,0.00020251457672999196,0.0001896481648879328,0.00020190712192306307
0.00019067758015838327,0.00021749877365574667,0.00020155105653995372,0.00017483440049305174,0.00020777659184233007,0.0001982066414899469,0.00018560253101689023,0.00019767013344401953
0.00018565342556679307,0.0002115439368639522,0.0001965297038476105,0.00017029076642713627,0.00020260238924698002,0.00019298841585520883,0.00018070106452622154,0.00019253550089046463
0.00013041966403342745,0.00014598194493514968,0.0001407915427445409,0.0001200049598844416,0.000144776568697674,0.00013548392271294925,0.00012667087294115098,0.00013576297619084438
0.00043613013470327014,0.0004829879820543993,0.0004795754669764689,0.00040071231511512937,0.0004921418046343614,0.0004540996782670948,0.000421908008545254,0.00045477733232059624
0.0004298927431453297,0.0004755466298641996,0.0004730512639631747,0.0003949887879611762,0.00048524977980363767,0.0004475057898415621,0.0004158115820767587,0.00044824944114880055
0.000457650065368882,0.0004428324063383276,0.00041156651438704374,0.00038065570952541475,0.00043299995510317644,0.0005206620457570127,0.00039503021926728786,0.0004004910657232345
0.0004570154763576381,0.00044216717255456985,0.00041095164255348124,0.0003801186611877821,0.00043245920122032344,0.000519878078962085,0.00039447782030093754,0.000399912831796678
0.00045661200718430823,0.00044174426105590356,0.00041056077333081966,0.0003797772409819927,0.00043211534098563226,0.0005193796445992667,0.0003941266298612667,0.000399545232879462
